"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"xsycon.nlogo"
"x-sycon experiment"
"10/20/2025 03:06:46:321 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-carriers","p-new-DE","max-blocked-frac","kappa","run-seed","[step]","service-throughput","miss-rate","mean-ttfr","mean-latency","energy-per-task","coverage-entropy","field-mean","field-var"
"147","10","0.02","0.28","1.2","7","5000","0.0108","0.4090909090909091","127.24074074074075","430.7979797979798","924.3333333333334","3.5771325496743747","1.1006047094681835","5.463957005438713"
"148","10","0.02","0.28","1.2","8","5000","0.0086","0.42391304347826086","133.1818181818182","446.6951219512195","1156.6976744186047","3.63543091534663","0.949025936275138","4.494189875143356"
"149","10","0.02","0.28","1.2","9","5000","0.0114","0.38392857142857145","131.58333333333334","410.41","875.3684210526316","3.7383843818852625","1.0576094542256556","5.101855361637727"
"150","10","0.02","0.28","1.2","10","5000","0.0122","0.3867924528301887","120.7741935483871","405.15686274509807","817.9344262295082","3.857900885480575","1.0169106729596273","4.791307795291403"
"151","10","0.02","0.28","1.6","1","5000","0.0106","0.39814814814814814","156.0909090909091","438.5104166666667","942.4905660377359","3.863303481378803","1.078491973277396","5.244581853814251"
"152","10","0.02","0.28","1.6","2","5000","0.0076","0.5306122448979592","109.48717948717949","482.68888888888887","1314.157894736842","3.416449760854253","1.1290998787388395","5.697064728004057"
"153","10","0.02","0.28","1.6","3","5000","0.0098","0.5258620689655172","141.7450980392157","481.4727272727273","1017.795918367347","3.671111245055042","1.3452105399287027","6.268226344227515"
"154","10","0.02","0.28","1.6","4","5000","0.008","0.47","136.2","481.4942528735632","1247.7","3.5942100416393763","1.1049883913443153","5.4973084355653254"
"155","10","0.02","0.28","1.6","5","5000","0.0106","0.38","117.62962962962963","412.010989010989","943.3962264150944","3.7749825023742845","0.9809239836677456","4.623076375454056"
"156","10","0.02","0.28","1.6","6","5000","0.0094","0.45454545454545453","110.75","438.29347826086956","1062.2340425531916","3.4016493718196554","1.025918779981114","5.0705808787811195"
"157","10","0.02","0.28","1.6","7","5000","0.0108","0.35294117647058826","90.51851851851852","388.84444444444443","924.7777777777778","3.752033411982206","0.8528332932102015","3.9090634748785984"
"158","10","0.02","0.28","1.6","8","5000","0.0104","0.40404040404040403","154.65384615384616","444.2717391304348","960.1346153846154","3.4687426527232916","1.0416011177224918","5.3022230476703"
"159","10","0.02","0.28","1.6","9","5000","0.01","0.4519230769230769","71.01886792452831","414.5670103092784","999.18","3.5780636123992453","1.0350681949864888","4.887603689471919"
"160","10","0.02","0.28","1.6","10","5000","0.0108","0.3118279569892473","80.38888888888889","352.3975903614458","924.925925925926","3.5867028024037784","0.7542672055797489","3.6658192918256005"
"161","10","0.03","0.1","0.5","1","5000","0.0256","0.07236842105263158","181.4296875","283.294964028777","387.5546875","4.54286571139623","0.9224773757459507","4.618436914636649"
"162","10","0.03","0.1","0.5","2","5000","0.023","0.1310344827586207","135.11111111111111","264.6865671641791","433.2608695652174","4.3110849954246","0.8632709678308671","4.361855416987552"
"163","10","0.03","0.1","0.5","3","5000","0.0272","0.040268456375838924","129.8029197080292","217.40140845070422","365.59558823529414","4.639885906262837","0.6853201036553863","3.3467885376393816"
"164","10","0.03","0.1","0.5","4","5000","0.0304","0.06470588235294118","138.07843137254903","229.77914110429447","325.6644736842105","4.74389519841453","0.8554973469911383","4.032557644859187"
"165","10","0.03","0.1","0.5","5","5000","0.0178","0.21138211382113822","157.26666666666668","327.24347826086955","559.0224719101124","4.367173647315292","0.8762639686111588","4.412764337282911"
"166","10","0.03","0.1","0.5","6","5000","0.0256","0.0684931506849315","147.72093023255815","242.45652173913044","388.5","4.552556070896943","0.7814031547320412","3.7893174431071603"
"167","10","0.03","0.1","0.5","7","5000","0.022","0.15492957746478872","107.2072072072072","257.02272727272725","452.5090909090909","4.378476563630146","0.8348586823855292","4.138409490678823"
"168","10","0.03","0.1","0.5","8","5000","0.0244","0.16339869281045752","158.00806451612902","294.4761904761905","406.37704918032784","4.492518703248479","1.0212948755027318","5.1087029150224765"
"169","10","0.03","0.1","0.5","9","5000","0.0274","0.1111111111111111","146.07746478873239","244.2709677419355","362.5109489051095","4.68381302504351","0.8356388600031922","4.0075626677840575"
"170","10","0.03","0.1","0.5","10","5000","0.0292","0.05454545454545454","162.89115646258503","250.54193548387096","339.8493150684931","4.769307659488019","0.8823747101407873","4.279460832865399"
"171","10","0.03","0.1","0.8","1","5000","0.026","0.15151515151515152","163.7111111111111","295.4129032258065","382.9153846153846","4.437309459305155","1.132822923633281","5.693587568671749"
"172","10","0.03","0.1","0.8","2","5000","0.0266","0.10303030303030303","122.88805970149254","255.90666666666667","374.187969924812","4.516654345165794","0.9473499396731573","4.479084065857114"
"173","10","0.03","0.1","0.8","3","5000","0.0254","0.1375","133.7674418604651","269.5234899328859","392.11811023622045","4.541548731895649","0.9711356279484878","4.844710235935634"
"174","10","0.03","0.1","0.8","4","5000","0.0286","0.08588957055214724","138.10416666666666","252.25477707006368","348.1048951048951","4.562348652800004","0.9378570932633553","4.546068095773485"
"175","10","0.03","0.1","0.8","5","5000","0.0328","0.10526315789473684","161.6315789473684","264.82065217391306","303.1829268292683","4.7863426413183765","1.151358488343205","5.4915942930395465"
"176","10","0.03","0.1","0.8","6","5000","0.0256","0.1111111111111111","129.68992248062017","250.87586206896552","389.125","4.561521329248913","0.8463493394991497","4.225603583429113"
"177","10","0.03","0.1","0.8","7","5000","0.0232","0.22560975609756098","215.568","354.2549019607843","428.6551724137931","4.3375854217922365","1.3374658472883627","6.545459466791941"
"178","10","0.03","0.1","0.8","8","5000","0.0246","0.11764705882352941","154.4047619047619","277.73758865248226","404.7886178861789","4.489245618736183","0.9247347527227395","4.652099019098354"
"179","10","0.03","0.1","0.8","9","5000","0.0244","0.15894039735099338","147.06349206349208","285.7945205479452","408.4016393442623","4.451013660003698","0.9766757643082273","4.566480837902237"
"180","10","0.03","0.1","0.8","10","5000","0.0252","0.13725490196078433","144.640625","274.36054421768705","394.3253968253968","4.686247002329659","0.971641591593978","4.68512208744901"
"181","10","0.03","0.1","1.2","1","5000","0.0212","0.25925925925925924","145.12844036697248","342.0472972972973","470.4622641509434","4.3496560062065495","1.303123538507431","6.140846506791378"
"182","10","0.03","0.1","1.2","2","5000","0.0234","0.22839506172839505","180.3008130081301","336.0584415584416","426.28205128205127","4.362699853612358","1.290188542670285","6.007746498204121"
"183","10","0.03","0.1","1.2","3","5000","0.0186","0.21052631578947367","115.51578947368421","304.7603305785124","536.9354838709677","4.029055294181422","0.94511666782183","4.451472686614878"
"184","10","0.03","0.1","1.2","4","5000","0.0206","0.32335329341317365","140.55140186915887","362.26751592356686","483.5242718446602","4.204029933985454","1.4394636940170413","6.680362606581781"
"185","10","0.03","0.1","1.2","5","5000","0.0182","0.34415584415584416","130.7391304347826","381.19444444444446","547.6923076923077","4.041284201244053","1.3946826586018959","7.040754942104247"
"186","10","0.03","0.1","1.2","6","5000","0.0226","0.21476510067114093","118.13793103448276","289.1448275862069","439.4424778761062","4.190189424570047","0.9869097583213373","4.732736165640409"
"187","10","0.03","0.1","1.2","7","5000","0.0216","0.24675324675324675","139.22321428571428","324.972602739726","461.787037037037","4.2655134145797495","1.1621064157642138","5.746427725595403"
"188","10","0.03","0.1","1.2","8","5000","0.0224","0.20253164556962025","131.46017699115043","311.5625","445.24107142857144","4.415752376773826","1.1442725116753725","5.612494530371009"
"189","10","0.03","0.1","1.2","9","5000","0.0192","0.21678321678321677","141.3939393939394","312.40944881889766","518.3541666666666","4.276873869826123","1.0139292042156973","5.052471028054365"
"190","10","0.03","0.1","1.2","10","5000","0.0208","0.2550335570469799","141.5754716981132","335.6619718309859","479.74038461538464","4.1821882351453255","1.1387224664807953","5.420832267830036"
"191","10","0.03","0.1","1.6","1","5000","0.0204","0.24","122.81132075471699","312.2608695652174","489.52941176470586","4.181953861508984","1.08077818867672","5.384245923406269"
"192","10","0.03","0.1","1.6","2","5000","0.0176","0.3194444444444444","100.45555555555555","343.56716417910445","567.7727272727273","3.7272612639524256","1.1793449913911846","5.573446298506598"
"193","10","0.03","0.1","1.6","3","5000","0.02","0.2585034013605442","145.9126213592233","348.9710144927536","499.49","4.229861212736512","1.1895558682227654","5.828328283101119"
"194","10","0.03","0.1","1.6","4","5000","0.023","0.17532467532467533","109.66379310344827","285.69718309859155","434.3391304347826","4.34253774084586","1.0367985610644133","4.785958193007845"
"195","10","0.03","0.1","1.6","5","5000","0.0182","0.24427480916030533","103.72826086956522","308.4552845528455","548.6703296703297","4.078980854784316","0.9589376952052732","4.72113202157448"
"196","10","0.03","0.1","1.6","6","5000","0.0214","0.3151515151515151","127.93693693693693","355.9622641509434","466.0093457943925","4.241893614023421","1.420992689507426","6.73542902255888"
"197","10","0.03","0.1","1.6","7","5000","0.0214","0.27564102564102566","163.3577981651376","358.25333333333333","466.31775700934577","4.2051442101931755","1.3405754783242647","6.513982940468719"
"198","10","0.03","0.1","1.6","8","5000","0.0204","0.2413793103448276","156.33018867924528","342.9124087591241","489.1078431372549","4.414903381962946","1.2021112510562972","5.763369207353731"
"199","10","0.03","0.1","1.6","9","5000","0.0184","0.2535211267605634","118.41052631578947","313.0078125","542.4130434782609","4.183622398692753","1.0211904861868237","4.919246969467323"
"200","10","0.03","0.1","1.6","10","5000","0.0216","0.22","137.12727272727273","322.5531914893617","462.18518518518516","4.0832715766579355","1.1746206286146585","5.697662139786528"
"201","10","0.03","0.15","0.5","1","5000","0.0298","0.0755813953488372","136.88590604026845","246.03086419753086","333.02013422818794","4.708753138447494","0.9420975529911204","4.59502039037782"
"202","10","0.03","0.15","0.5","2","5000","0.0288","0.054878048780487805","174.77397260273972","268.65359477124184","343.0833333333333","4.71224454058991","0.9824709168735833","4.675280717882777"
"203","10","0.03","0.15","0.5","3","5000","0.0236","0.11724137931034483","144.9917355371901","265.1185185185185","419.64406779661016","4.457444212465921","0.8260030188246461","3.8965768371796314"
"204","10","0.03","0.15","0.5","4","5000","0.0258","0.14556962025316456","156.07692307692307","298.4342105263158","384.5503875968992","4.478504882562834","1.048928102589518","5.308678908136473"
"205","10","0.03","0.15","0.5","5","5000","0.022","0.09375","145.60714285714286","257.08196721311475","451.92727272727274","4.316178604245675","0.7412826072523098","3.657975620970618"
"206","10","0.03","0.15","0.5","6","5000","0.0258","0.125","165.51127819548873","280.43624161073825","383.031007751938","4.54659024440102","1.0088914490749463","4.854324059616428"
"207","10","0.03","0.15","0.5","7","5000","0.0214","0.25","194.625","353.6896551724138","462.4018691588785","4.297497919416977","1.2330440504128535","6.296803610784816"
"208","10","0.03","0.15","0.5","8","5000","0.0256","0.10884353741496598","131.38931297709922","242.25694444444446","386.8203125","4.566301548116937","0.7820468418918386","3.8138378658659393"
"209","10","0.03","0.15","0.5","9","5000","0.0252","0.10828025477707007","123.4921875","248.43356643356643","393.7063492063492","4.547673373694081","0.8647032753470557","4.222733637125751"
"210","10","0.03","0.15","0.5","10","5000","0.0218","0.109375","125.75675675675676","246.739837398374","455.0550458715596","4.358081718895829","0.6989304323642387","3.2625266495839447"
"211","10","0.03","0.15","0.8","1","5000","0.0232","0.26506024096385544","142.05785123966942","335.1875","427.91379310344826","4.220015619604208","1.353022742377542","6.654606146878307"
"212","10","0.03","0.15","0.8","2","5000","0.02","0.1893939393939394","138.79807692307693","287.288","497.39","4.276719780575678","0.8712443334929847","4.53349686413264"
"213","10","0.03","0.15","0.8","3","5000","0.0136","0.29464285714285715","125.91428571428571","344.76237623762376","731.4852941176471","4.137549403200674","0.8508360688102837","4.189316122308351"
"214","10","0.03","0.15","0.8","4","5000","0.0238","0.16993464052287582","158.2622950819672","304.75172413793103","417.06722689075633","4.461140019927247","1.0635983876266166","5.22814092537619"
"215","10","0.03","0.15","0.8","5","5000","0.0218","0.21794871794871795","126.52252252252252","314.4475524475524","457.091743119266","4.322862634336281","1.1324859150613606","5.310330768719256"
"216","10","0.03","0.15","0.8","6","5000","0.0218","0.1836734693877551","128.56363636363636","298.0882352941176","456.4403669724771","4.41405419828191","0.9815596803340544","4.664058213284203"
"217","10","0.03","0.15","0.8","7","5000","0.0222","0.2125","150.68421052631578","332.60689655172416","447.86486486486484","4.305385728047827","1.2522759972129962","6.268431209225425"
"218","10","0.03","0.15","0.8","8","5000","0.0194","0.21678321678321677","145.05050505050505","326.40625","513.4639175257732","4.151223383331441","1.0855886335473601","5.2576107215318855"
"219","10","0.03","0.15","0.8","9","5000","0.0206","0.23529411764705882","168.0857142857143","353.9496402877698","483.2621359223301","4.052421087667107","1.2568459715669815","5.973138409721981"
"220","10","0.03","0.15","0.8","10","5000","0.0204","0.1678832116788321","119.40384615384616","279.136","488.6666666666667","4.271142641472722","0.8465634602225608","4.279702630091281"
"221","10","0.03","0.15","1.2","1","5000","0.018","0.2556390977443609","131.84615384615384","332.71774193548384","553.4222222222222","4.08671214295592","1.0102087259535555","4.8911872073297085"
"222","10","0.03","0.15","1.2","2","5000","0.018","0.2876712328767123","147.33684210526314","358.3333333333333","554.5333333333333","4.0383617296903624","1.2231944817124956","5.607903985863874"
"223","10","0.03","0.15","1.2","3","5000","0.0204","0.2847682119205298","151","357.84137931034485","489.3921568627451","4.313136652169296","1.3079151903767268","6.393366393026954"
"224","10","0.03","0.15","1.2","4","5000","0.015","0.31932773109243695","148.02666666666667","379.929203539823","663.7066666666667","3.8760064314036","1.0607472981030075","5.135033143802805"
"225","10","0.03","0.15","1.2","5","5000","0.0228","0.2085889570552147","144.7058823529412","324.5135135135135","437.5964912280702","4.235553378556641","1.2218861904517166","5.8365522839161805"
"226","10","0.03","0.15","1.2","6","5000","0.022","0.28402366863905326","169.3684210526316","377.1645569620253","453.6","4.209784331153702","1.4974553815027822","7.1760920711430005"
"227","10","0.03","0.15","1.2","7","5000","0.0246","0.23333333333333334","164.3953488372093","339.4727272727273","405.0081300813008","4.385269992674916","1.4454075326507287","6.522911152704072"
"228","10","0.03","0.15","1.2","8","5000","0.0192","0.2827586206896552","140.2164948453608","362.6204379562044","519.59375","3.7476673336921826","1.2440729592817357","5.8414332492096825"
"229","10","0.03","0.15","1.2","9","5000","0.0194","0.3184713375796178","135.81730769230768","354.3265306122449","514.7628865979382","4.015932433166837","1.3205584583321275","6.323499279638083"
"230","10","0.03","0.15","1.2","10","5000","0.0178","0.35668789808917195","135.23076923076923","393.31724137931036","560.0786516853933","4.144247915415284","1.4569431398769774","7.042820708954961"
"231","10","0.03","0.15","1.6","1","5000","0.0172","0.30666666666666664","132.51136363636363","378.6136363636364","579.8023255813954","3.905610768225869","1.3176640533553194","6.062236527020461"
"232","10","0.03","0.15","1.6","2","5000","0.0176","0.37349397590361444","137.36458333333334","395.04","566.2386363636364","4.018179189409464","1.5458680323424452","7.007650331520647"
"233","10","0.03","0.15","1.6","3","5000","0.0174","0.38666666666666666","156.86170212765958","407.848275862069","574.0229885057471","3.953991261993653","1.494484684394423","7.066052715663674"
"234","10","0.03","0.15","1.6","4","5000","0.0208","0.30303030303030304","136.61904761904762","369.0064935064935","480.2980769230769","3.9170929699192314","1.4576189097818346","6.800597202261778"
"235","10","0.03","0.15","1.6","5","5000","0.0204","0.2893081761006289","149.61904761904762","371.7972972972973","489.6666666666667","4.201778754635684","1.428818802373276","6.643371474763805"
"236","10","0.03","0.15","1.6","6","5000","0.019","0.31210191082802546","134.16831683168317","359.40277777777777","525.7263157894737","3.9340407205338437","1.3253478934408494","6.448679582752775"
"237","10","0.03","0.15","1.6","7","5000","0.0202","0.3532934131736527","108.23809523809524","366.06875","493.8019801980198","4.065585309828834","1.5028488088745737","7.027406358906559"
